cveID,vendorProject,product,cwes,CWE_Name,dateAdded,dueDate,attack_vector,CWE_Likelihood,attack_complexity,cvss_score,severity,knownRansomwareCampaignUse,likelihood_prob,complexity_prob,ransomware_probability,risk_category
CVE-2021-23874,McAfee,McAfee Total Protection (MTP),CWE-284,Improper Access Control,2021-11-03,2021-11-17,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-22506,Micro Focus,Micro Focus Access Manager,,,2021-11-03,2021-11-17,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-22502,Micro Focus,Operation Bridge Reporter (OBR),"CWE-20, CWE-78",,2021-11-03,2021-11-17,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2014-1812,Microsoft,Windows,CWE-255,,2021-11-03,2022-05-03,NETWORK,,NETWORK,9.0,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2021-38647,Microsoft,Open Management Infrastructure (OMI),CWE-1390,Weak Authentication,2021-11-03,2021-11-17,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2016-0167,Microsoft,Win32k,CWE-264,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2020-0878,Microsoft,Edge and Internet Explorer,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,NETWORK,High,HIGH,4.2,MEDIUM,Known,0.9,0.3,0.66,Medium
CVE-2021-31955,Microsoft,Windows,CWE-497,Exposure of Sensitive System Information to an Unauthorized Control Sphere,2021-11-03,2021-11-17,LOCAL,,LOW,5.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2021-1647,Microsoft,Defender,"CWE-122, CWE-1285",,2021-11-03,2021-11-17,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-33739,Microsoft,Windows,,,2021-11-03,2021-11-17,LOCAL,,LOW,8.4,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-0185,Microsoft,Windows,CWE-20,Improper Input Validation,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-0683,Microsoft,Windows,,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2020-17087,Microsoft,Windows,CWE-131,Incorrect Calculation of Buffer Size,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-33742,Microsoft,Windows,"CWE-787, CWE-823",,2021-11-03,2021-11-17,NETWORK,,HIGH,7.5,HIGH,Unknown,0.1,0.3,0.18,Low
CVE-2021-31199,Microsoft,Enhanced Cryptographic Provider,,,2021-11-03,2021-11-17,LOCAL,,LOW,5.2,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2021-33771,Microsoft,Windows,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2021-11-03,2021-11-17,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-31956,Microsoft,Windows,"CWE-191, CWE-787",,2021-11-03,2021-11-17,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-31201,Microsoft,Enhanced Cryptographic Provider,,,2021-11-03,2021-11-17,LOCAL,,LOW,5.2,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2021-31979,Microsoft,Windows,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2021-11-03,2021-11-17,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-0938,Microsoft,Windows,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-17144,Microsoft,Exchange Server,CWE-502,Deserialization of Untrusted Data,2021-11-03,2022-05-03,NETWORK,Medium,LOW,8.4,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2020-0986,Microsoft,Windows,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-1020,Microsoft,Windows,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-38645,Microsoft,Open Management Infrastructure (OMI),,,2021-11-03,2021-11-17,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-34523,Microsoft,Exchange Server,CWE-287,Improper Authentication,2021-11-03,2021-11-17,LOCAL,High,LOW,9.0,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2017-7269,Microsoft,Internet Information Services (IIS),CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2021-11-03,2022-05-03,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2021-36948,Microsoft,Windows,,,2021-11-03,2021-11-17,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-38649,Microsoft,Open Management Infrastructure (OMI),,,2021-11-03,2021-11-17,LOCAL,,HIGH,7.0,HIGH,Unknown,0.1,0.3,0.18,Low
CVE-2020-0688,Microsoft,Exchange Server,CWE-287,Improper Authentication,2021-11-03,2022-05-03,NETWORK,High,LOW,8.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2017-0143,Microsoft,Windows,CWE-20,Improper Input Validation,2021-11-03,2022-05-03,NETWORK,High,LOW,8.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2016-7255,Microsoft,Win32k,CWE-264,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-0708,Microsoft,Remote Desktop Services,CWE-416,Use After Free,2021-11-03,2022-05-03,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2021-34473,Microsoft,Exchange Server,CWE-918,Server-Side Request Forgery (SSRF),2021-11-03,2021-11-17,NETWORK,,LOW,9.1,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2020-1464,Microsoft,Windows,CWE-347,Improper Verification of Cryptographic Signature,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-1732,Microsoft,Win32k,CWE-787,Out-of-bounds Write,2021-11-03,2021-11-17,LOCAL,High,LOW,7.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2021-34527,Microsoft,Windows,CWE-269,Improper Privilege Management,2021-11-03,2021-07-20,NETWORK,Medium,LOW,8.8,HIGH,Known,0.6,0.9,0.72,High
CVE-2021-31207,Microsoft,Exchange Server,"CWE-20, CWE-434",,2021-11-03,2021-11-17,NETWORK,,HIGH,6.6,MEDIUM,Known,0.1,0.3,0.18,Low
CVE-2019-0803,Microsoft,Win32k,,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2020-1040,Microsoft,Hyper-V RemoteFX,CWE-20,Improper Input Validation,2021-11-03,2022-05-03,ADJACENT_NETWORK,High,LOW,9.0,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2021-28310,Microsoft,Win32k,CWE-787,Out-of-bounds Write,2021-11-03,2021-11-17,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-1350,Microsoft,Windows,,,2021-11-03,2020-07-24,NETWORK,,LOW,10.0,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2021-26411,Microsoft,Internet Explorer,CWE-416,Use After Free,2021-11-03,2021-11-17,NETWORK,High,LOW,8.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2019-0859,Microsoft,Win32k,,,2021-11-03,2022-05-03,LOCAL,,LOCAL,7.2,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2021-40444,Microsoft,MSHTML,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021-11-03,2021-11-17,NETWORK,High,LOW,8.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2017-8759,Microsoft,.NET Framework,CWE-20,Improper Input Validation,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-8653,Microsoft,Internet Explorer,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,NETWORK,High,NETWORK,7.6,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2019-0797,Microsoft,Win32k,,,2021-11-03,2022-05-03,LOCAL,,LOCAL,7.2,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2021-36942,Microsoft,Windows,CWE-749,Exposed Dangerous Method or Function,2021-11-03,2021-11-17,NETWORK,Low,LOW,7.5,HIGH,Known,0.3,0.9,0.54,Medium
CVE-2019-1215,Microsoft,Windows,,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2018-0798,Microsoft,Office,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,NETWORK,High,NETWORK,9.3,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2018-0802,Microsoft,Office,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2012-0158,Microsoft,MSCOMCTL.OCX,CWE-94,Improper Control of Generation of Code ('Code Injection'),2021-11-03,2022-05-03,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2015-1641,Microsoft,Office,CWE-399,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-27085,Microsoft,Internet Explorer,,,2021-11-03,2021-11-17,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-0541,Microsoft,MSHTML,CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2021-11-03,2022-05-03,NETWORK,High,NETWORK,9.3,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2017-11882,Microsoft,Office,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2020-0674,Microsoft,Internet Explorer,CWE-416,Use After Free,2021-11-03,2022-05-03,NETWORK,High,HIGH,7.5,HIGH,Unknown,0.9,0.3,0.66,Medium
CVE-2021-27059,Microsoft,Office,,,2021-11-03,2021-11-17,NETWORK,,HIGH,7.6,HIGH,Unknown,0.1,0.3,0.18,Low
CVE-2019-1367,Microsoft,Internet Explorer,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,NETWORK,High,HIGH,7.5,HIGH,Known,0.9,0.3,0.66,Medium
CVE-2017-0199,Microsoft,Office and WordPad,,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2020-1380,Microsoft,Internet Explorer,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-1429,Microsoft,Internet Explorer,"CWE-416, CWE-787",,2021-11-03,2022-05-03,NETWORK,,HIGH,7.5,HIGH,Unknown,0.1,0.3,0.18,Low
CVE-2017-11774,Microsoft,Office,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-0968,Microsoft,Internet Explorer,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,NETWORK,High,HIGH,7.5,HIGH,Unknown,0.9,0.3,0.66,Medium
CVE-2020-1472,Microsoft,Netlogon,CWE-330,Use of Insufficiently Random Values,2021-11-03,2020-09-21,LOCAL,High,LOW,5.5,MEDIUM,Known,0.9,0.9,0.9,High
CVE-2021-26855,Microsoft,Exchange Server,CWE-918,Server-Side Request Forgery (SSRF),2021-11-03,2021-04-16,NETWORK,,LOW,9.1,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2021-26858,Microsoft,Exchange Server,,,2021-11-03,2021-04-16,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2021-27065,Microsoft,Exchange Server,CWE-39,Path Traversal: 'C:dirname',2021-11-03,2021-04-16,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2020-1054,Microsoft,Win32k,CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-1675,Microsoft,Windows,CWE-285,Improper Authorization,2021-11-03,2021-11-17,LOCAL,High,LOW,7.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2021-34448,Microsoft,Windows,CWE-787,Out-of-bounds Write,2021-11-03,2021-11-17,NETWORK,High,HIGH,6.8,MEDIUM,Unknown,0.9,0.3,0.66,Medium
CVE-2020-0601,Microsoft,Windows,CWE-295,Improper Certificate Validation,2021-11-03,2020-01-29,NETWORK,,LOW,8.1,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-0604,Microsoft,SharePoint,CWE-20,Improper Input Validation,2021-11-03,2022-05-03,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2020-0646,Microsoft,.NET Framework,CWE-91,XML Injection (aka Blind XPath Injection),2021-11-03,2022-05-03,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2019-0808,Microsoft,Win32k,,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-26857,Microsoft,Exchange Server,CWE-502,Deserialization of Untrusted Data,2021-11-03,2021-04-16,LOCAL,Medium,LOW,7.8,HIGH,Known,0.6,0.9,0.72,High
CVE-2020-1147,Microsoft,".NET Framework, SharePoint, Visual Studio",,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-1214,Microsoft,Windows,,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-3235,Microsoft,Office,CWE-264,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-0863,Microsoft,Windows,,,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-36955,Microsoft,Windows,,,2021-11-03,2021-11-17,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2021-38648,Microsoft,Open Management Infrastructure (OMI),CWE-1390,Weak Authentication,2021-11-03,2021-11-17,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2020-6819,Mozilla,Firefox and Thunderbird,"CWE-362, CWE-416",,2021-11-03,2022-05-03,NETWORK,,HIGH,8.1,HIGH,Unknown,0.1,0.3,0.18,Low
CVE-2020-6820,Mozilla,Firefox and Thunderbird,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2021-11-03,2022-05-03,NETWORK,Medium,HIGH,8.1,HIGH,Unknown,0.6,0.3,0.48,Medium
CVE-2019-17026,Mozilla,Firefox and Thunderbird,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2021-11-03,2022-05-03,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-15949,Nagios,Nagios XI,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021-11-03,2022-05-03,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-26919,NETGEAR,JGS516PE Devices,,,2021-11-03,2022-05-03,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2019-19356,Netis,WF2419 Devices,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021-11-03,2022-05-03,NETWORK,High,HIGH,7.5,HIGH,Unknown,0.9,0.3,0.66,Medium
CVE-2020-2555,Oracle,Multiple Products,CWE-502,Deserialization of Untrusted Data,2021-11-03,2022-05-03,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2012-3152,Oracle,Fusion Middleware,,,2021-11-03,2022-05-03,NETWORK,,LOW,9.1,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2020-14871,Oracle,Solaris and Zettabyte File System (ZFS),CWE-787,Out-of-bounds Write,2021-11-03,2022-05-03,NETWORK,High,LOW,10.0,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2015-4852,Oracle,WebLogic Server,CWE-502,Deserialization of Untrusted Data,2021-11-03,2022-05-03,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2020-14750,Oracle,WebLogic Server,,,2021-11-03,2022-05-03,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2020-14882,Oracle,WebLogic Server,,,2021-11-03,2022-05-03,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2020-14883,Oracle,WebLogic Server,,,2021-11-03,2022-05-03,NETWORK,,LOW,7.2,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2020-8644,PlaySMS,PlaySMS,CWE-94,Improper Control of Generation of Code ('Code Injection'),2021-11-03,2022-05-03,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2019-18935,Progress,Telerik UI for ASP.NET AJAX,CWE-502,Deserialization of Untrusted Data,2021-11-03,2022-05-03,NETWORK,Medium,LOW,9.8,CRITICAL,Known,0.6,0.9,0.72,High
CVE-2021-22893,Ivanti,Pulse Connect Secure,CWE-287,Improper Authentication,2021-11-03,2021-04-23,NETWORK,High,LOW,10.0,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2020-8243,Ivanti,Pulse Connect Secure,CWE-94,Improper Control of Generation of Code ('Code Injection'),2021-11-03,2021-04-23,NETWORK,Medium,LOW,7.2,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2021-22900,Ivanti,Pulse Connect Secure,CWE-94,Improper Control of Generation of Code ('Code Injection'),2021-11-03,2021-04-23,NETWORK,Medium,LOW,7.2,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2021-22894,Ivanti,Pulse Connect Secure,CWE-94,Improper Control of Generation of Code ('Code Injection'),2021-11-03,2021-04-23,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2020-8260,Ivanti,Pulse Connect Secure,CWE-434,Unrestricted Upload of File with Dangerous Type,2021-11-03,2021-04-23,NETWORK,Medium,LOW,7.2,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2021-22899,Ivanti,Pulse Connect Secure,CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2021-11-03,2021-04-23,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-11510,Ivanti,Pulse Connect Secure,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021-11-03,2021-04-23,NETWORK,High,LOW,10.0,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2019-11539,Ivanti,Pulse Connect Secure and Pulse Policy Secure,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021-11-03,2022-05-03,NETWORK,High,LOW,7.2,HIGH,Known,0.9,0.9,0.9,High
CVE-2021-1906,Qualcomm,Multiple Chipsets,CWE-390,Detection of Error Condition Without Action,2021-11-03,2021-11-17,LOCAL,Medium,LOW,5.5,MEDIUM,Unknown,0.6,0.9,0.72,High
CVE-2021-1905,Qualcomm,Multiple Chipsets,CWE-416,Use After Free,2021-11-03,2022-05-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-10221,rConfig,rConfig,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021-11-03,2022-05-03,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-35395,Realtek,AP-Router SDK,"CWE-20, CWE-122",,2021-11-03,2021-11-17,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2017-16651,Roundcube,Roundcube Webmail,CWE-552,Files or Directories Accessible to External Parties,2021-11-03,2022-05-03,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2020-11652,SaltStack,Salt,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021-11-03,2022-05-03,NETWORK,High,LOW,6.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2020-11651,SaltStack,Salt,,,2021-11-03,2022-05-03,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2020-16846,SaltStack,Salt,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021-11-03,2022-05-03,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2018-2380,SAP,Customer Relationship Management (CRM),CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021-11-03,2022-05-03,NETWORK,High,NETWORK,6.5,MEDIUM,Known,0.9,0.1,0.58,Medium
CVE-2010-5326,SAP,NetWeaver,,,2021-11-03,2022-05-03,NETWORK,,LOW,10.0,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2016-9563,SAP,NetWeaver,CWE-611,Improper Restriction of XML External Entity Reference,2021-11-03,2022-05-03,NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2020-6287,SAP,NetWeaver,CWE-306,Missing Authentication for Critical Function,2021-11-03,2022-05-03,NETWORK,High,LOW,10.0,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2020-6207,SAP,Solution Manager,CWE-306,Missing Authentication for Critical Function,2021-11-03,2022-05-03,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2016-3976,SAP,NetWeaver,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021-11-03,2022-05-03,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-16256,SIMalliance,Toolbox Browser,,,2021-11-03,2022-05-03,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2020-10148,SolarWinds,Orion,CWE-288,Authentication Bypass Using an Alternate Path or Channel,2021-11-03,2022-05-03,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2021-35211,SolarWinds,Serv-U,CWE-787,Out-of-bounds Write,2021-11-03,2021-11-17,NETWORK,High,LOW,10.0,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2016-3643,SolarWinds,Virtualization Manager,CWE-264,,2021-11-03,2022-05-03,LOCAL,,LOCAL,7.2,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2020-10199,Sonatype,Nexus Repository,CWE-917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),2021-11-03,2022-05-03,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-20021,SonicWall,SonicWall Email Security,CWE-306,Missing Authentication for Critical Function,2021-11-03,2021-11-17,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2019-7481,SonicWall,SMA100,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2021-11-03,2022-05-03,NETWORK,High,LOW,7.5,HIGH,Known,0.9,0.9,0.9,High
CVE-2021-20022,SonicWall,SonicWall Email Security,CWE-434,Unrestricted Upload of File with Dangerous Type,2021-11-03,2021-11-17,NETWORK,Medium,LOW,7.2,HIGH,Known,0.6,0.9,0.72,High
CVE-2021-20023,SonicWall,SonicWall Email Security,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021-11-03,2021-11-17,NETWORK,High,LOW,4.9,MEDIUM,Known,0.9,0.9,0.9,High
CVE-2021-20016,SonicWall,SSLVPN SMA100,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2021-11-03,2021-11-17,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2020-12271,Sophos,SFOS,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2021-11-03,2022-05-03,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2020-10181,Sumavision,Enhanced Multimedia Router (EMR),CWE-352,Cross-Site Request Forgery (CSRF),2021-11-03,2022-05-03,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2017-6327,Symantec,Symantec Messaging Gateway,CWE-20,Improper Input Validation,2021-11-03,2022-05-03,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-18988,TeamViewer,Desktop,CWE-521,Weak Password Requirements,2021-11-03,2022-05-03,LOCAL,,HIGH,7.0,HIGH,Unknown,0.1,0.3,0.18,Low
CVE-2017-9248,Progress,ASP.NET AJAX and Sitefinity,CWE-522,Insufficiently Protected Credentials,2021-11-03,2022-05-03,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2021-31755,Tenda,AC11 Router,CWE-787,Out-of-bounds Write,2021-11-03,2021-11-17,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2020-10987,Tenda,AC1900 Router AC15 Model,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021-11-03,2022-05-03,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2018-14558,Tenda,"AC7, AC9, and AC10 Routers",CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021-11-03,2022-05-03,NETWORK,High,NETWORK,10.0,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2018-20062,ThinkPHP,noneCms,CWE-20,Improper Input Validation,2021-11-03,2022-05-03,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2019-9082,ThinkPHP,ThinkPHP,"CWE-306, CWE-94",,2021-11-03,2022-05-03,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-18187,Trend Micro,OfficeScan,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021-11-03,2022-05-03,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-8467,Trend Micro,Apex One and OfficeScan,,,2021-11-03,2022-05-03,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2020-8468,Trend Micro,"Apex One, OfficeScan and Worry-Free Business Security Agents",CWE-74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),2021-11-03,2022-05-03,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
